iso3_code,year,value,unit,source,entity_name
CRI,2012,2811421467.8252344,constant USD (2022),Domestic government,Costa Rica
CRI,2013,2855891840.204093,constant USD (2022),Domestic government,Costa Rica
CRI,2014,2950796054.46725,constant USD (2022),Domestic government,Costa Rica
CRI,2015,3101778359.357948,constant USD (2022),Domestic government,Costa Rica
CRI,2016,3141695868.494733,constant USD (2022),Domestic government,Costa Rica
CRI,2017,3158637137.4531927,constant USD (2022),Domestic government,Costa Rica
CRI,2018,3301119807.065197,constant USD (2022),Domestic government,Costa Rica
CRI,2019,3357504573.490338,constant USD (2022),Domestic government,Costa Rica
CRI,2020,3447919570.828377,constant USD (2022),Domestic government,Costa Rica
CRI,2021,3545794288.9901547,constant USD (2022),Domestic government,Costa Rica
CRI,2022,3430074489.458257,constant USD (2022),Domestic government,Costa Rica
CUB,2000,,constant USD (2022),Domestic government,Cuba
CUB,2001,,constant USD (2022),Domestic government,Cuba
CUB,2002,,constant USD (2022),Domestic government,Cuba
CUB,2003,,constant USD (2022),Domestic government,Cuba
CUB,2004,,constant USD (2022),Domestic government,Cuba
CUB,2005,,constant USD (2022),Domestic government,Cuba
CUB,2006,,constant USD (2022),Domestic government,Cuba
CUB,2007,,constant USD (2022),Domestic government,Cuba
CUB,2008,,constant USD (2022),Domestic government,Cuba
CUB,2009,,constant USD (2022),Domestic government,Cuba
CUB,2010,,constant USD (2022),Domestic government,Cuba
CUB,2011,,constant USD (2022),Domestic government,Cuba
CUB,2012,,constant USD (2022),Domestic government,Cuba
CUB,2013,,constant USD (2022),Domestic government,Cuba
CUB,2014,,constant USD (2022),Domestic government,Cuba
CUB,2015,,constant USD (2022),Domestic government,Cuba
CUB,2016,,constant USD (2022),Domestic government,Cuba
CUB,2017,,constant USD (2022),Domestic government,Cuba
CUB,2018,,constant USD (2022),Domestic government,Cuba
CUB,2019,,constant USD (2022),Domestic government,Cuba
CUB,2020,,constant USD (2022),Domestic government,Cuba
CUB,2021,,constant USD (2022),Domestic government,Cuba
CUB,2022,,constant USD (2022),Domestic government,Cuba
DMA,2000,16328815.148004726,constant USD (2022),Domestic government,Dominica
DMA,2001,12496993.652427146,constant USD (2022),Domestic government,Dominica
DMA,2002,11506854.126314722,constant USD (2022),Domestic government,Dominica
DMA,2003,13565858.616077175,constant USD (2022),Domestic government,Dominica
DMA,2004,13306420.890371326,constant USD (2022),Domestic government,Dominica
DMA,2005,14545748.006706595,constant USD (2022),Domestic government,Dominica
DMA,2006,14694050.457041403,constant USD (2022),Domestic government,Dominica
DMA,2007,14614925.750952706,constant USD (2022),Domestic government,Dominica
DMA,2008,16236423.645642042,constant USD (2022),Domestic government,Dominica
DMA,2009,16408139.301082678,constant USD (2022),Domestic government,Dominica
DMA,2010,18280286.01668394,constant USD (2022),Domestic government,Dominica
DMA,2011,19428260.282723997,constant USD (2022),Domestic government,Dominica
DMA,2012,21225912.0246847,constant USD (2022),Domestic government,Dominica
DMA,2013,19808334.439444013,constant USD (2022),Domestic government,Dominica
DMA,2014,20309429.6539318,constant USD (2022),Domestic government,Dominica
DMA,2015,20012552.42925108,constant USD (2022),Domestic government,Dominica
DMA,2016,21059891.462691218,constant USD (2022),Domestic government,Dominica
DMA,2017,22253098.865013257,constant USD (2022),Domestic government,Dominica
DMA,2018,25108569.92938499,constant USD (2022),Domestic government,Dominica
DMA,2019,21489325.27664908,constant USD (2022),Domestic government,Dominica
DMA,2020,20409403.24895852,constant USD (2022),Domestic government,Dominica
DMA,2021,23189164.776085597,constant USD (2022),Domestic government,Dominica
DMA,2022,27373844.07407407,constant USD (2022),Domestic government,Dominica
DOM,2000,706292721.4510379,constant USD (2022),Domestic government,Dominican Republic
DOM,2001,720656662.3207899,constant USD (2022),Domestic government,Dominican Republic
DOM,2002,742513395.7940474,constant USD (2022),Domestic government,Dominican Republic
DOM,2003,505874489.7372387,constant USD (2022),Domestic government,Dominican Republic
DOM,2004,513407613.7880868,constant USD (2022),Domestic government,Dominican Republic
DOM,2005,681952526.3894552,constant USD (2022),Domestic government,Dominican Republic
DOM,2006,749127964.5308195,constant USD (2022),Domestic government,Dominican Republic
DOM,2007,967183953.981055,constant USD (2022),Domestic government,Dominican Republic
DOM,2008,1256572965.8173337,constant USD (2022),Domestic government,Dominican Republic
DOM,2009,1393666091.264263,constant USD (2022),Domestic government,Dominican Republic
DOM,2010,1630555207.065118,constant USD (2022),Domestic government,Dominican Republic
DOM,2011,1821201946.9297645,constant USD (2022),Domestic government,Dominican Republic
DOM,2012,1897120027.822092,constant USD (2022),Domestic government,Dominican Republic
DOM,2013,2000027033.7804973,constant USD (2022),Domestic government,Dominican Republic
DOM,2014,1896518207.881656,constant USD (2022),Domestic government,Dominican Republic
DOM,2015,1951322406.2451944,constant USD (2022),Domestic government,Dominican Republic
DOM,2016,2342030248.286986,constant USD (2022),Domestic government,Dominican Republic
DOM,2017,2467464817.535271,constant USD (2022),Domestic government,Dominican Republic
DOM,2018,2485452576.7795496,constant USD (2022),Domestic government,Dominican Republic
DOM,2019,2680068353.1900854,constant USD (2022),Domestic government,Dominican Republic
DOM,2020,3127920396.229654,constant USD (2022),Domestic government,Dominican Republic
DOM,2021,3558965476.8366375,constant USD (2022),Domestic government,Dominican Republic
DOM,2022,3033066931.187638,constant USD (2022),Domestic government,Dominican Republic
ECU,2000,535980613.4633895,constant USD (2022),Domestic government,Ecuador
ECU,2001,738523860.7518238,constant USD (2022),Domestic government,Ecuador
ECU,2002,870061950.4040191,constant USD (2022),Domestic government,Ecuador
ECU,2003,1048990942.5526624,constant USD (2022),Domestic government,Ecuador
ECU,2004,1155486624.1565506,constant USD (2022),Domestic government,Ecuador
ECU,2005,1172351610.0033317,constant USD (2022),Domestic government,Ecuador
ECU,2006,1313328068.3197932,constant USD (2022),Domestic government,Ecuador
ECU,2007,1566350519.3733988,constant USD (2022),Domestic government,Ecuador
ECU,2008,1677222224.228764,constant USD (2022),Domestic government,Ecuador
ECU,2009,1980962352.769683,constant USD (2022),Domestic government,Ecuador
ECU,2010,2405577991.3857703,constant USD (2022),Domestic government,Ecuador
ECU,2011,2757522025.7626114,constant USD (2022),Domestic government,Ecuador
ECU,2012,3261283923.536291,constant USD (2022),Domestic government,Ecuador
ECU,2013,3826422056.741613,constant USD (2022),Domestic government,Ecuador
ECU,2014,4294053007.231086,constant USD (2022),Domestic government,Ecuador
ECU,2015,4636630364.800424,constant USD (2022),Domestic government,Ecuador
ECU,2016,4730859652.970365,constant USD (2022),Domestic government,Ecuador
ECU,2017,5046988706.488121,constant USD (2022),Domestic government,Ecuador
ECU,2018,5478398602.89306,constant USD (2022),Domestic government,Ecuador
ECU,2019,5391887907.629071,constant USD (2022),Domestic government,Ecuador
ECU,2020,5256673803.527475,constant USD (2022),Domestic government,Ecuador
ECU,2021,5694384729.4214735,constant USD (2022),Domestic government,Ecuador
ECU,2022,5361474000.0,constant USD (2022),Domestic government,Ecuador
SLV,2000,813664041.3178103,constant USD (2022),Domestic government,El Salvador
SLV,2001,797982594.5302737,constant USD (2022),Domestic government,El Salvador
SLV,2002,846429670.9893672,constant USD (2022),Domestic government,El Salvador
SLV,2003,835205826.6059204,constant USD (2022),Domestic government,El Salvador
SLV,2004,870226787.8798746,constant USD (2022),Domestic government,El Salvador
SLV,2005,945345092.1219436,constant USD (2022),Domestic government,El Salvador
SLV,2006,1049886230.8296686,constant USD (2022),Domestic government,El Salvador
SLV,2007,970964472.6422744,constant USD (2022),Domestic government,El Salvador
SLV,2008,987469548.4138772,constant USD (2022),Domestic government,El Salvador
SLV,2009,971013240.0919472,constant USD (2022),Domestic government,El Salvador
SLV,2010,1055888931.0562268,constant USD (2022),Domestic government,El Salvador
SLV,2011,1202963390.487502,constant USD (2022),Domestic government,El Salvador
SLV,2012,1148243422.4681594,constant USD (2022),Domestic government,El Salvador
SLV,2013,1255299926.7196372,constant USD (2022),Domestic government,El Salvador
SLV,2014,1256398609.7709968,constant USD (2022),Domestic government,El Salvador
SLV,2015,1319822977.5172298,constant USD (2022),Domestic government,El Salvador
SLV,2016,1363836671.3437026,constant USD (2022),Domestic government,El Salvador
SLV,2017,1318610998.2333047,constant USD (2022),Domestic government,El Salvador
SLV,2018,1339364680.5443888,constant USD (2022),Domestic government,El Salvador
SLV,2019,1423560729.3621523,constant USD (2022),Domestic government,El Salvador
SLV,2020,1611873449.6744535,constant USD (2022),Domestic government,El Salvador
SLV,2021,1997715708.940918,constant USD (2022),Domestic government,El Salvador
SLV,2022,1958136367.9399996,constant USD (2022),Domestic government,El Salvador
GRD,2000,14945454.21651462,constant USD (2022),Domestic government,Grenada
GRD,2001,16916963.30069912,constant USD (2022),Domestic government,Grenada
GRD,2002,22079871.761709765,constant USD (2022),Domestic government,Grenada
GRD,2003,19266204.1122549,constant USD (2022),Domestic government,Grenada
GRD,2004,22981758.52390823,constant USD (2022),Domestic government,Grenada
GRD,2005,24288677.848121475,constant USD (2022),Domestic government,Grenada
GRD,2006,19679489.639354207,constant USD (2022),Domestic government,Grenada
GRD,2007,20523401.489554062,constant USD (2022),Domestic government,Grenada
GRD,2008,20248916.07658196,constant USD (2022),Domestic government,Grenada
GRD,2009,20902509.71638805,constant USD (2022),Domestic government,Grenada
GRD,2010,19715660.858371392,constant USD (2022),Domestic government,Grenada
GRD,2011,23331015.05304116,constant USD (2022),Domestic government,Grenada
GRD,2012,22790692.157819327,constant USD (2022),Domestic government,Grenada
GRD,2013,22259964.21436624,constant USD (2022),Domestic government,Grenada
GRD,2014,21953575.124903936,constant USD (2022),Domestic government,Grenada
GRD,2015,21603228.486113045,constant USD (2022),Domestic government,Grenada
GRD,2016,20447331.95651861,constant USD (2022),Domestic government,Grenada
GRD,2017,22834271.566046186,constant USD (2022),Domestic government,Grenada
GRD,2018,23549263.702437226,constant USD (2022),Domestic government,Grenada
GRD,2019,25940258.40576181,constant USD (2022),Domestic government,Grenada
GRD,2020,25076934.35087969,constant USD (2022),Domestic government,Grenada
GRD,2021,24883592.751369037,constant USD (2022),Domestic government,Grenada
GRD,2022,24614179.085185178,constant USD (2022),Domestic government,Grenada
GTM,2000,854311296.7562197,constant USD (2022),Domestic government,Guatemala
GTM,2001,912524342.4843694,constant USD (2022),Domestic government,Guatemala
GTM,2002,929949747.7845525,constant USD (2022),Domestic government,Guatemala
GTM,2003,1001189681.55012,constant USD (2022),Domestic government,Guatemala
GTM,2004,1023713283.2651776,constant USD (2022),Domestic government,Guatemala
GTM,2005,982703777.6586848,constant USD (2022),Domestic government,Guatemala
GTM,2006,1137344447.5213346,constant USD (2022),Domestic government,Guatemala
GTM,2007,1158089151.3208792,constant USD (2022),Domestic government,Guatemala
GTM,2008,1241776011.0337348,constant USD (2022),Domestic government,Guatemala
GTM,2009,1372544305.1378672,constant USD (2022),Domestic government,Guatemala
GTM,2010,1288183230.081869,constant USD (2022),Domestic government,Guatemala
GTM,2011,1297612878.3391593,constant USD (2022),Domestic government,Guatemala
GTM,2012,1358194657.3112445,constant USD (2022),Domestic government,Guatemala
GTM,2013,1539457212.7540846,constant USD (2022),Domestic government,Guatemala
GTM,2014,1624651118.5456812,constant USD (2022),Domestic government,Guatemala
GTM,2015,1721533762.657481,constant USD (2022),Domestic government,Guatemala
GTM,2016,1774939769.1226296,constant USD (2022),Domestic government,Guatemala
GTM,2017,1758980794.4123898,constant USD (2022),Domestic government,Guatemala
GTM,2018,1818582441.4792647,constant USD (2022),Domestic government,Guatemala
GTM,2019,2041004759.492815,constant USD (2022),Domestic government,Guatemala
GTM,2020,2088783850.035082,constant USD (2022),Domestic government,Guatemala
GTM,2021,2149586696.112368,constant USD (2022),Domestic government,Guatemala
GTM,2022,2304987416.832363,constant USD (2022),Domestic government,Guatemala
GUY,2000,52708608.61606413,constant USD (2022),Domestic government,Guyana
GUY,2001,49195461.428539,constant USD (2022),Domestic government,Guyana
GUY,2002,52905662.3578662,constant USD (2022),Domestic government,Guyana
GUY,2003,52370534.787792645,constant USD (2022),Domestic government,Guyana
GUY,2004,53520455.899926886,constant USD (2022),Domestic government,Guyana
GUY,2005,53710771.73858776,constant USD (2022),Domestic government,Guyana
GUY,2006,52386437.54419687,constant USD (2022),Domestic government,Guyana
GUY,2007,57140390.31937611,constant USD (2022),Domestic government,Guyana
GUY,2008,58658095.478601694,constant USD (2022),Domestic government,Guyana
GUY,2009,67238160.84574473,constant USD (2022),Domestic government,Guyana
GUY,2010,67897367.8832728,constant USD (2022),Domestic government,Guyana
GUY,2011,79760212.74136192,constant USD (2022),Domestic government,Guyana
GUY,2012,74275965.39070427,constant USD (2022),Domestic government,Guyana
GUY,2013,80890113.10415815,constant USD (2022),Domestic government,Guyana
GUY,2014,94756485.22522198,constant USD (2022),Domestic government,Guyana
GUY,2015,103375991.11312433,constant USD (2022),Domestic government,Guyana
GUY,2016,115287550.23693591,constant USD (2022),Domestic government,Guyana
GUY,2017,131867068.6804304,constant USD (2022),Domestic government,Guyana
GUY,2018,145601784.84068108,constant USD (2022),Domestic government,Guyana
GUY,2019,150919895.06574786,constant USD (2022),Domestic government,Guyana
GUY,2020,296364303.6087302,constant USD (2022),Domestic government,Guyana
GUY,2021,300266060.2508482,constant USD (2022),Domestic government,Guyana
GUY,2022,313136302.5251319,constant USD (2022),Domestic government,Guyana
HTI,2000,125967809.34480822,constant USD (2022),Domestic government,Haiti
HTI,2001,104805491.67420232,constant USD (2022),Domestic government,Haiti
HTI,2002,71207851.53093815,constant USD (2022),Domestic government,Haiti
HTI,2003,77915992.28001319,constant USD (2022),Domestic government,Haiti
HTI,2004,87213300.50461365,constant USD (2022),Domestic government,Haiti
HTI,2005,89439233.26916781,constant USD (2022),Domestic government,Haiti
HTI,2006,45177229.86283269,constant USD (2022),Domestic government,Haiti
HTI,2007,129455213.39951529,constant USD (2022),Domestic government,Haiti
HTI,2008,139583904.08073002,constant USD (2022),Domestic government,Haiti
HTI,2009,138900063.57104307,constant USD (2022),Domestic government,Haiti
HTI,2010,136160914.54918844,constant USD (2022),Domestic government,Haiti
HTI,2011,74246624.52826096,constant USD (2022),Domestic government,Haiti
HTI,2012,80967948.41350906,constant USD (2022),Domestic government,Haiti
HTI,2013,87784698.8987867,constant USD (2022),Domestic government,Haiti
HTI,2014,87952411.9761871,constant USD (2022),Domestic government,Haiti
HTI,2015,108032787.7995122,constant USD (2022),Domestic government,Haiti
HTI,2016,103887712.06426422,constant USD (2022),Domestic government,Haiti
HTI,2017,93496623.80491666,constant USD (2022),Domestic government,Haiti
HTI,2018,107609056.29837668,constant USD (2022),Domestic government,Haiti
HTI,2019,81870591.42355675,constant USD (2022),Domestic government,Haiti
HTI,2020,78712259.56645678,constant USD (2022),Domestic government,Haiti
HTI,2021,73997257.49259704,constant USD (2022),Domestic government,Haiti
HTI,2022,64138098.55476712,constant USD (2022),Domestic government,Haiti
HND,2000,434832757.75660175,constant USD (2022),Domestic government,Honduras
HND,2001,368118656.172306,constant USD (2022),Domestic government,Honduras
HND,2002,389436472.252318,constant USD (2022),Domestic government,Honduras
HND,2003,418842854.8832021,constant USD (2022),Domestic government,Honduras
HND,2004,417388349.5990519,constant USD (2022),Domestic government,Honduras
HND,2005,527241890.6534617,constant USD (2022),Domestic government,Honduras
HND,2006,630044239.5384032,constant USD (2022),Domestic government,Honduras
HND,2007,681271246.2415152,constant USD (2022),Domestic government,Honduras
HND,2008,706869936.4296211,constant USD (2022),Domestic government,Honduras
HND,2009,824453408.6889572,constant USD (2022),Domestic government,Honduras
HND,2010,796744361.7397345,constant USD (2022),Domestic government,Honduras
HND,2011,871542890.4326613,constant USD (2022),Domestic government,Honduras
HND,2012,788507390.8815247,constant USD (2022),Domestic government,Honduras
HND,2013,837037458.4531165,constant USD (2022),Domestic government,Honduras
HND,2014,788395291.308163,constant USD (2022),Domestic government,Honduras
HND,2015,755827372.5544153,constant USD (2022),Domestic government,Honduras
HND,2016,823914513.1044244,constant USD (2022),Domestic government,Honduras
HND,2017,797042220.925664,constant USD (2022),Domestic government,Honduras
HND,2018,826214055.9118552,constant USD (2022),Domestic government,Honduras
HND,2019,855228996.5103209,constant USD (2022),Domestic government,Honduras
HND,2020,931525122.6169002,constant USD (2022),Domestic government,Honduras
HND,2021,1048237949.6915394,constant USD (2022),Domestic government,Honduras
HND,2022,1070109592.3914984,constant USD (2022),Domestic government,Honduras
JAM,2000,478715707.25214255,constant USD (2022),Domestic government,Jamaica
JAM,2001,365145495.1603998,constant USD (2022),Domestic government,Jamaica
JAM,2002,422860832.33577114,constant USD (2022),Domestic government,Jamaica
JAM,2003,324919397.6553845,constant USD (2022),Domestic government,Jamaica
JAM,2004,397866903.0833377,constant USD (2022),Domestic government,Jamaica
JAM,2005,362507165.68006986,constant USD (2022),Domestic government,Jamaica
JAM,2006,334084601.3832916,constant USD (2022),Domestic government,Jamaica
JAM,2007,451358367.48257047,constant USD (2022),Domestic government,Jamaica
JAM,2008,495906158.53105223,constant USD (2022),Domestic government,Jamaica
JAM,2009,478407989.4502448,constant USD (2022),Domestic government,Jamaica
JAM,2010,487304856.0623419,constant USD (2022),Domestic government,Jamaica
JAM,2011,502407776.1052701,constant USD (2022),Domestic government,Jamaica
JAM,2012,449186115.9888916,constant USD (2022),Domestic government,Jamaica
JAM,2013,480889397.1153781,constant USD (2022),Domestic government,Jamaica
JAM,2014,498135695.874845,constant USD (2022),Domestic government,Jamaica
JAM,2015,584146810.776857,constant USD (2022),Domestic government,Jamaica
JAM,2016,604011590.7116166,constant USD (2022),Domestic government,Jamaica
JAM,2017,681864732.987182,constant USD (2022),Domestic government,Jamaica
JAM,2018,664190327.3378826,constant USD (2022),Domestic government,Jamaica
JAM,2019,686122949.085589,constant USD (2022),Domestic government,Jamaica
JAM,2020,702568530.539882,constant USD (2022),Domestic government,Jamaica
JAM,2021,831239400.6234426,constant USD (2022),Domestic government,Jamaica
JAM,2022,1013489597.540074,constant USD (2022),Domestic government,Jamaica
MEX,2000,20652781500.242096,constant USD (2022),Domestic government,Mexico
MEX,2001,21478690767.61821,constant USD (2022),Domestic government,Mexico
MEX,2002,22038163439.797813,constant USD (2022),Domestic government,Mexico
MEX,2003,24867085419.4464,constant USD (2022),Domestic government,Mexico
MEX,2004,27662279130.732483,constant USD (2022),Domestic government,Mexico
MEX,2005,26958317530.880215,constant USD (2022),Domestic government,Mexico
MEX,2006,27752338819.41897,constant USD (2022),Domestic government,Mexico
MEX,2007,29521858472.363705,constant USD (2022),Domestic government,Mexico
MEX,2008,30880508037.16715,constant USD (2022),Domestic government,Mexico
MEX,2009,31583349371.4041,constant USD (2022),Domestic government,Mexico
MEX,2010,33490773194.86456,constant USD (2022),Domestic government,Mexico
MEX,2011,35174784256.0648,constant USD (2022),Domestic government,Mexico
MEX,2012,37448740958.62304,constant USD (2022),Domestic government,Mexico
MEX,2013,39343768012.419815,constant USD (2022),Domestic government,Mexico
MEX,2014,37507152299.26428,constant USD (2022),Domestic government,Mexico
MEX,2015,39863965154.010284,constant USD (2022),Domestic government,Mexico
MEX,2016,38827828024.25191,constant USD (2022),Domestic government,Mexico
MEX,2017,38450577110.85173,constant USD (2022),Domestic government,Mexico
MEX,2018,37971730373.99259,constant USD (2022),Domestic government,Mexico
MEX,2019,37944535459.79451,constant USD (2022),Domestic government,Mexico
MEX,2020,42620426427.76115,constant USD (2022),Domestic government,Mexico
MEX,2021,41554756368.01389,constant USD (2022),Domestic government,Mexico
MEX,2022,43446007644.68701,constant USD (2022),Domestic government,Mexico
NIC,2000,200750976.43498945,constant USD (2022),Domestic government,Nicaragua
NIC,2001,197994264.27927133,constant USD (2022),Domestic government,Nicaragua
NIC,2002,199704488.3158801,constant USD (2022),Domestic government,Nicaragua
NIC,2003,212663283.58959615,constant USD (2022),Domestic government,Nicaragua
NIC,2004,199219912.7090187,constant USD (2022),Domestic government,Nicaragua
NIC,2005,229076767.08738297,constant USD (2022),Domestic government,Nicaragua
NIC,2006,271382221.44337153,constant USD (2022),Domestic government,Nicaragua
NIC,2007,314116080.0830096,constant USD (2022),Domestic government,Nicaragua
NIC,2008,328770022.5206763,constant USD (2022),Domestic government,Nicaragua
NIC,2009,380005896.66652304,constant USD (2022),Domestic government,Nicaragua
NIC,2010,369853856.1009636,constant USD (2022),Domestic government,Nicaragua
NIC,2011,390536372.6865859,constant USD (2022),Domestic government,Nicaragua
NIC,2012,441676174.3631771,constant USD (2022),Domestic government,Nicaragua
NIC,2013,478232881.7685825,constant USD (2022),Domestic government,Nicaragua
NIC,2014,538580726.4801269,constant USD (2022),Domestic government,Nicaragua
NIC,2015,606159674.7414609,constant USD (2022),Domestic government,Nicaragua
NIC,2016,660129454.4821754,constant USD (2022),Domestic government,Nicaragua
NIC,2017,721286390.1812212,constant USD (2022),Domestic government,Nicaragua
NIC,2018,743033599.0454092,constant USD (2022),Domestic government,Nicaragua
NIC,2019,729279595.7982888,constant USD (2022),Domestic government,Nicaragua
NIC,2020,727119835.7538091,constant USD (2022),Domestic government,Nicaragua
NIC,2021,918625805.2293926,constant USD (2022),Domestic government,Nicaragua
NIC,2022,808534630.4141089,constant USD (2022),Domestic government,Nicaragua
PAN,2000,1071679453.9557704,constant USD (2022),Domestic government,Panama
PAN,2001,1049038638.1818604,constant USD (2022),Domestic government,Panama
PAN,2002,1081103298.9223564,constant USD (2022),Domestic government,Panama
PAN,2003,1060151821.8411988,constant USD (2022),Domestic government,Panama
PAN,2004,1227260832.1550822,constant USD (2022),Domestic government,Panama
PAN,2005,1081150721.7055554,constant USD (2022),Domestic government,Panama
PAN,2006,1294663003.7058427,constant USD (2022),Domestic government,Panama
PAN,2007,1733998516.1534529,constant USD (2022),Domestic government,Panama
PAN,2008,1789114288.214975,constant USD (2022),Domestic government,Panama
PAN,2009,1847087189.5255644,constant USD (2022),Domestic government,Panama
PAN,2010,1956473696.780965,constant USD (2022),Domestic government,Panama
PAN,2011,1982359582.7590568,constant USD (2022),Domestic government,Panama
PAN,2012,2006045962.838728,constant USD (2022),Domestic government,Panama
PAN,2013,2239780759.8287477,constant USD (2022),Domestic government,Panama
PAN,2014,2444288595.2213874,constant USD (2022),Domestic government,Panama
PAN,2015,2572064685.751385,constant USD (2022),Domestic government,Panama
PAN,2016,2773780203.3264365,constant USD (2022),Domestic government,Panama
PAN,2017,2984474395.466,constant USD (2022),Domestic government,Panama
PAN,2018,3091156419.558671,constant USD (2022),Domestic government,Panama
PAN,2019,3342547392.935763,constant USD (2022),Domestic government,Panama
PAN,2020,3304638003.0926533,constant USD (2022),Domestic government,Panama
PAN,2021,3505033704.0787625,constant USD (2022),Domestic government,Panama
PAN,2022,3640757211.170001,constant USD (2022),Domestic government,Panama
PRY,2000,482221297.88456154,constant USD (2022),Domestic government,Paraguay
PRY,2001,400609641.0836091,constant USD (2022),Domestic government,Paraguay
PRY,2002,301725486.2905456,constant USD (2022),Domestic government,Paraguay
PRY,2003,349680124.76013935,constant USD (2022),Domestic government,Paraguay
PRY,2004,356670839.7561525,constant USD (2022),Domestic government,Paraguay
PRY,2005,361547563.1950216,constant USD (2022),Domestic government,Paraguay
PRY,2006,421081921.76122886,constant USD (2022),Domestic government,Paraguay
PRY,2007,437249207.776216,constant USD (2022),Domestic government,Paraguay
PRY,2008,434748776.2606401,constant USD (2022),Domestic government,Paraguay
PRY,2009,567725836.1952986,constant USD (2022),Domestic government,Paraguay
PRY,2010,633503568.6670712,constant USD (2022),Domestic government,Paraguay
PRY,2011,763037724.2619969,constant USD (2022),Domestic government,Paraguay
PRY,2012,933547901.9586136,constant USD (2022),Domestic government,Paraguay
PRY,2013,884254436.9020857,constant USD (2022),Domestic government,Paraguay
PRY,2014,1109760427.1866927,constant USD (2022),Domestic government,Paraguay
PRY,2015,1140729040.8367236,constant USD (2022),Domestic government,Paraguay
PRY,2016,1186176667.2205043,constant USD (2022),Domestic government,Paraguay
PRY,2017,1195341564.62404,constant USD (2022),Domestic government,Paraguay
PRY,2018,1234901151.55011,constant USD (2022),Domestic government,Paraguay
PRY,2019,1347278199.2973516,constant USD (2022),Domestic government,Paraguay
PRY,2020,1664099159.2034771,constant USD (2022),Domestic government,Paraguay
PRY,2021,1870367204.64493,constant USD (2022),Domestic government,Paraguay
PRY,2022,1713581144.1048532,constant USD (2022),Domestic government,Paraguay
PER,2000,2245649615.466861,constant USD (2022),Domestic government,Peru
PER,2001,2389798198.8361387,constant USD (2022),Domestic government,Peru
PER,2002,2567808432.2839866,constant USD (2022),Domestic government,Peru
PER,2003,2476548615.28458,constant USD (2022),Domestic government,Peru
PER,2004,2563556646.777855,constant USD (2022),Domestic government,Peru
PER,2005,3034816985.789885,constant USD (2022),Domestic government,Peru
PER,2006,2818621686.3476305,constant USD (2022),Domestic government,Peru
PER,2007,2973306228.7621818,constant USD (2022),Domestic government,Peru
PER,2008,3282072398.8999944,constant USD (2022),Domestic government,Peru
PER,2009,3805292828.6996593,constant USD (2022),Domestic government,Peru
PER,2010,4034742275.4170265,constant USD (2022),Domestic government,Peru
PER,2011,4051873515.4296775,constant USD (2022),Domestic government,Peru
PER,2012,4625105134.436001,constant USD (2022),Domestic government,Peru
PER,2013,5219517492.336153,constant USD (2022),Domestic government,Peru
PER,2014,5955228748.652238,constant USD (2022),Domestic government,Peru
PER,2015,6276685711.712361,constant USD (2022),Domestic government,Peru
PER,2016,6607404498.263909,constant USD (2022),Domestic government,Peru
PER,2017,6723831028.740345,constant USD (2022),Domestic government,Peru
PER,2018,7302086600.22037,constant USD (2022),Domestic government,Peru
PER,2019,7669017426.731205,constant USD (2022),Domestic government,Peru
PER,2020,9172285887.746277,constant USD (2022),Domestic government,Peru
PER,2021,10656819368.889688,constant USD (2022),Domestic government,Peru
PER,2022,9580410446.984938,constant USD (2022),Domestic government,Peru
KNA,2000,12744877.998286976,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2001,12801355.486119231,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2002,13052483.281170055,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2003,13612993.547065318,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2004,14599367.761704415,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2005,16460508.45609669,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2006,17055869.103959173,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2007,16022297.300837137,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2008,15377323.028702484,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2009,16306221.77607167,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2010,16202977.580048315,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2011,16040076.973295012,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2012,16416130.311943544,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2013,16965463.928909086,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2014,18475198.899259266,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2015,18562190.61523572,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2016,21674925.826906104,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2017,21801171.3316491,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2018,22839877.063668948,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2019,27001344.54689936,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2020,27501130.63995616,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2021,31769655.883432765,constant USD (2022),Domestic government,St. Kitts and Nevis
KNA,2022,28521195.62592593,constant USD (2022),Domestic government,St. Kitts and Nevis
LCA,2000,28327367.916759606,constant USD (2022),Domestic government,St. Lucia
LCA,2001,29218558.190579224,constant USD (2022),Domestic government,St. Lucia
