iso_code,year,disease,value,income_group,country_name,source
LKA,2019,Maternal health,48979.02478017976,Lower middle income,Sri Lanka,External aid
LKA,2019,Maternal health,60063256.41466298,Lower middle income,Sri Lanka,Out-of-pocket & other private *
SDN,2019,Maternal health,712727.1156691407,Low income,Sudan,Domestic government
SDN,2019,Maternal health,421145.1056101813,Low income,Sudan,External aid
SDN,2019,Maternal health,6224073.646216937,Low income,Sudan,Out-of-pocket & other private *
TJK,2019,Maternal health,30225901.571049422,Lower middle income,Tajikistan,Domestic government
TJK,2018,Maternal health,0.0,Lower middle income,Tajikistan,External aid
TJK,2019,Maternal health,33510938.704433784,Lower middle income,Tajikistan,Out-of-pocket & other private *
TZA,2019,Maternal health,52505313.16334755,Lower middle income,Tanzania,Domestic government
TZA,2019,Maternal health,24152199.05390009,Lower middle income,Tanzania,External aid
TZA,2019,Maternal health,39042731.63067866,Lower middle income,Tanzania,Out-of-pocket & other private *
TGO,2021,Maternal health,17881485.403335813,Low income,Togo,Domestic government
TGO,2021,Maternal health,2195877.35014937,Low income,Togo,External aid
TGO,2021,Maternal health,56700364.69216332,Low income,Togo,Out-of-pocket & other private *
TUN,2017,Maternal health,114230807.03871034,Lower middle income,Tunisia,Domestic government
TUN,2017,Maternal health,644111.1614806703,Lower middle income,Tunisia,External aid
TUN,2017,Maternal health,90717749.38646367,Lower middle income,Tunisia,Out-of-pocket & other private *
UGA,2019,Maternal health,22186925.618004818,Low income,Uganda,Domestic government
UGA,2019,Maternal health,19265170.247616705,Low income,Uganda,External aid
UGA,2019,Maternal health,25212202.31328407,Low income,Uganda,Out-of-pocket & other private *
UKR,2020,Maternal health,9791006.178379519,Lower middle income,Ukraine,Domestic government
UKR,2020,Maternal health,387490.68193122634,Lower middle income,Ukraine,Out-of-pocket & other private *
UZB,2019,Maternal health,80504241.53059691,Lower middle income,Uzbekistan,Domestic government
UZB,2018,Maternal health,0.0,Lower middle income,Uzbekistan,External aid
UZB,2018,Maternal health,3445025.472898641,Lower middle income,Uzbekistan,Out-of-pocket & other private *
ZMB,2016,Maternal health,44689369.87009225,Low income,Zambia,Domestic government
ZMB,2016,Maternal health,6606019.210737136,Low income,Zambia,External aid
ZMB,2016,Maternal health,5564386.9663553,Low income,Zambia,Out-of-pocket & other private *
AFG,2021,Family planning,29023.734162064946,Low income,Afghanistan,Domestic government
AFG,2021,Family planning,991990.6108538717,Low income,Afghanistan,External aid
AFG,2021,Family planning,12796745.570736514,Low income,Afghanistan,Out-of-pocket & other private *
ARM,2021,Family planning,0.0,Upper middle income,Armenia,Domestic government
ARM,2021,Family planning,0.0,Upper middle income,Armenia,External aid
ARM,2021,Family planning,1631450.831729883,Upper middle income,Armenia,Out-of-pocket & other private *
BEN,2018,Family planning,200141.29392345907,Lower middle income,Benin,Domestic government
BEN,2018,Family planning,9250073.19548507,Lower middle income,Benin,External aid
BEN,2018,Family planning,6669116.681942584,Lower middle income,Benin,Out-of-pocket & other private *
BWA,2017,Family planning,1929614.7743184452,Upper middle income,Botswana,Domestic government
BWA,2013,Family planning,431530.5838869423,Upper middle income,Botswana,External aid
BWA,2017,Family planning,467435.74124590994,Upper middle income,Botswana,Out-of-pocket & other private *
BFA,2021,Family planning,4589730.9787775595,Low income,Burkina Faso,Domestic government
BFA,2021,Family planning,20724536.384536233,Low income,Burkina Faso,External aid
BFA,2021,Family planning,2045979.7726424497,Low income,Burkina Faso,Out-of-pocket & other private *
BDI,2020,Family planning,121117.99397929024,Low income,Burundi,Domestic government
BDI,2020,Family planning,7255452.177764491,Low income,Burundi,External aid
BDI,2020,Family planning,158125.5578736646,Low income,Burundi,Out-of-pocket & other private *
CPV,2019,Family planning,398312.7412829291,Lower middle income,Cabo Verde,External aid
KHM,2019,Family planning,5585432.41335046,Lower middle income,Cambodia,Domestic government
KHM,2019,Family planning,84502.4798051398,Lower middle income,Cambodia,External aid
KHM,2019,Family planning,17413627.586724184,Lower middle income,Cambodia,Out-of-pocket & other private *
CMR,2019,Family planning,212627.65303294393,Lower middle income,Cameroon,Domestic government
CMR,2019,Family planning,2968810.118114147,Lower middle income,Cameroon,External aid
CAF,2019,Family planning,243885.9791573968,Low income,Central African Republic,Domestic government
CAF,2019,Family planning,714616.65129964,Low income,Central African Republic,External aid
CAF,2019,Family planning,25815.181757698927,Low income,Central African Republic,Out-of-pocket & other private *
TCD,2019,Family planning,23804939.531140346,Low income,Chad,External aid
TCD,2019,Family planning,112651.74115463343,Low income,Chad,Out-of-pocket & other private *
COM,2019,Family planning,4298965.157140086,Lower middle income,Comoros,Domestic government
COM,2019,Family planning,988615.2328677642,Lower middle income,Comoros,External aid
COM,2019,Family planning,1185718.486874853,Lower middle income,Comoros,Out-of-pocket & other private *
COG,2018,Family planning,3476284.0810146607,Lower middle income,Congo Republic,Domestic government
COG,2020,Family planning,189329.8197544826,Lower middle income,Congo Republic,External aid
COG,2020,Family planning,2014.7805840123797,Lower middle income,Congo Republic,Out-of-pocket & other private *
CRI,2020,Family planning,16098800.699671477,Upper middle income,Costa Rica,Domestic government
CRI,2020,Family planning,0.0,Upper middle income,Costa Rica,External aid
CRI,2020,Family planning,13954654.38331723,Upper middle income,Costa Rica,Out-of-pocket & other private *
CIV,2020,Family planning,79558897.04127218,Lower middle income,Cote d'Ivoire,Domestic government
CIV,2020,Family planning,11869447.381652717,Lower middle income,Cote d'Ivoire,External aid
CIV,2020,Family planning,1061573.7249765114,Lower middle income,Cote d'Ivoire,Out-of-pocket & other private *
COD,2021,Family planning,1487310.1140621537,Low income,DR Congo,Domestic government
COD,2021,Family planning,6733242.466028383,Low income,DR Congo,External aid
COD,2021,Family planning,918251.7505912414,Low income,DR Congo,Out-of-pocket & other private *
DJI,2017,Family planning,623516.7144935289,Lower middle income,Djibouti,Domestic government
DJI,2017,Family planning,759775.5097377711,Lower middle income,Djibouti,External aid
DJI,2017,Family planning,375499.9452186502,Lower middle income,Djibouti,Out-of-pocket & other private *
SWZ,2019,Family planning,55810.12114385209,Lower middle income,Eswatini,External aid
ETH,2020,Family planning,43160786.34388298,Low income,Ethiopia,Domestic government
ETH,2020,Family planning,59195727.34881929,Low income,Ethiopia,External aid
ETH,2020,Family planning,25374727.883360926,Low income,Ethiopia,Out-of-pocket & other private *
GAB,2019,Family planning,1483707.2847129211,Upper middle income,Gabon,Domestic government
GAB,2019,Family planning,2536.873769535023,Upper middle income,Gabon,External aid
GAB,2019,Family planning,1769654.118801544,Upper middle income,Gabon,Out-of-pocket & other private *
GMB,2019,Family planning,647650.0167285039,Low income,Gambia,Domestic government
GMB,2019,Family planning,1093101.4269889158,Low income,Gambia,External aid
GMB,2019,Family planning,67736.57934216532,Low income,Gambia,Out-of-pocket & other private *
GEO,2018,Family planning,0.0,Upper middle income,Georgia,Domestic government
GEO,2019,Family planning,7342.95114542952,Upper middle income,Georgia,External aid
GEO,2018,Family planning,0.0,Upper middle income,Georgia,Out-of-pocket & other private *
GHA,2018,Family planning,2618660.0830830885,Lower middle income,Ghana,External aid
GHA,2014,Family planning,17984.914950088492,Lower middle income,Ghana,Out-of-pocket & other private *
GIN,2021,Family planning,1477318.5425654403,Low income,Guinea,Domestic government
GIN,2021,Family planning,9358605.757452533,Low income,Guinea,External aid
GIN,2021,Family planning,9266019.939365549,Low income,Guinea,Out-of-pocket & other private *
GNB,2021,Family planning,271302.33670676383,Low income,Guinea-Bissau,Domestic government
GNB,2021,Family planning,581093.6330476016,Low income,Guinea-Bissau,External aid
GUY,2019,Family planning,3077499.7778878296,Upper middle income,Guyana,Domestic government
GUY,2019,Family planning,236575.63254237184,Upper middle income,Guyana,External aid
GUY,2019,Family planning,0.0,Upper middle income,Guyana,Out-of-pocket & other private *
HTI,2016,Family planning,163079.00936569885,Lower middle income,Haiti,Domestic government
HTI,2016,Family planning,2455438.32920169,Lower middle income,Haiti,External aid
HTI,2016,Family planning,144216.29678362995,Lower middle income,Haiti,Out-of-pocket & other private *
KEN,2019,Family planning,44501027.3019042,Lower middle income,Kenya,Domestic government
KEN,2019,Family planning,6243446.304945709,Lower middle income,Kenya,External aid
KEN,2019,Family planning,63941600.28336425,Lower middle income,Kenya,Out-of-pocket & other private *
KGZ,2016,Family planning,0.0,Lower middle income,Kyrgyz Republic,Out-of-pocket & other private *
LAO,2019,Family planning,3848276.549047419,Lower middle income,Laos,Domestic government
LAO,2019,Family planning,2163716.3535819394,Lower middle income,Laos,External aid
LAO,2019,Family planning,5713288.568504036,Lower middle income,Laos,Out-of-pocket & other private *
MDG,2020,Family planning,114496.03946054402,Low income,Madagascar,Domestic government
MDG,2021,Family planning,19406852.202999692,Low income,Madagascar,External aid
MDG,2021,Family planning,234.9181583393644,Low income,Madagascar,Out-of-pocket & other private *
MWI,2019,Family planning,4472817.710696241,Low income,Malawi,Domestic government
MWI,2019,Family planning,43756500.11136693,Low income,Malawi,External aid
MWI,2019,Family planning,3278520.246820644,Low income,Malawi,Out-of-pocket & other private *
MLI,2016,Family planning,21190.24068799214,Low income,Mali,Domestic government
MLI,2020,Family planning,560425.7362126554,Low income,Mali,External aid
MLI,2020,Family planning,2507285.136573711,Low income,Mali,Out-of-pocket & other private *
MRT,2019,Family planning,2542551.3644946204,Lower middle income,Mauritania,Domestic government
MRT,2019,Family planning,3572423.2393450723,Lower middle income,Mauritania,External aid
MRT,2015,Family planning,63081.07158298437,Lower middle income,Mauritania,Out-of-pocket & other private *
MUS,2019,Family planning,1914752.6163273242,Upper middle income,Mauritius,Domestic government
MUS,2019,Family planning,108555.23031065201,Upper middle income,Mauritius,External aid
MUS,2019,Family planning,242364.9693491434,Upper middle income,Mauritius,Out-of-pocket & other private *
MDA,2018,Family planning,0.0,Upper middle income,Moldova,Domestic government
MDA,2018,Family planning,0.0,Upper middle income,Moldova,External aid
MDA,2018,Family planning,0.0,Upper middle income,Moldova,Out-of-pocket & other private *
MOZ,2018,Family planning,4755355.992728614,Low income,Mozambique,Domestic government
MOZ,2018,Family planning,12030965.198538454,Low income,Mozambique,External aid
MOZ,2018,Family planning,143935.4113341755,Low income,Mozambique,Out-of-pocket & other private *
MMR,2018,Family planning,1292712.2623611358,Lower middle income,Myanmar,Domestic government
MMR,2018,Family planning,8044459.5497188065,Lower middle income,Myanmar,External aid
MMR,2018,Family planning,249.68117020500006,Lower middle income,Myanmar,Out-of-pocket & other private *
NAM,2019,Family planning,4424315.357159056,Upper middle income,Namibia,Domestic government
NAM,2019,Family planning,65114.63308106755,Upper middle income,Namibia,External aid
NAM,2019,Family planning,596750.8672174348,Upper middle income,Namibia,Out-of-pocket & other private *
NER,2021,Family planning,16133178.063310636,Low income,Niger,Domestic government
NER,2021,Family planning,4508581.721032215,Low income,Niger,External aid
NER,2021,Family planning,4704259.783799297,Low income,Niger,Out-of-pocket & other private *
NGA,2021,Family planning,30419909.619389225,Lower middle income,Nigeria,Domestic government
NGA,2021,Family planning,9577130.981535705,Lower middle income,Nigeria,External aid
NGA,2021,Family planning,249733295.3494636,Lower middle income,Nigeria,Out-of-pocket & other private *
MKD,2021,Family planning,0.0,Upper middle income,North Macedonia,Domestic government
MKD,2020,Family planning,0.0,Upper middle income,North Macedonia,External aid
MKD,2021,Family planning,185373.71723050726,Upper middle income,North Macedonia,Out-of-pocket & other private *
STP,2021,Family planning,1570771.8642093728,Lower middle income,Sao Tome and Principe,Domestic government
STP,2021,Family planning,456645.9408540618,Lower middle income,Sao Tome and Principe,External aid
STP,2021,Family planning,503351.0477232734,Lower middle income,Sao Tome and Principe,Out-of-pocket & other private *
SEN,2020,Family planning,2314669.6426779036,Lower middle income,Senegal,Domestic government
SEN,2020,Family planning,3975772.7669553817,Lower middle income,Senegal,External aid
SEN,2020,Family planning,11297191.447211446,Lower middle income,Senegal,Out-of-pocket & other private *
SYC,2019,Family planning,1066015.2651869128,High income,Seychelles,Domestic government
SYC,2018,Family planning,360.8644961069103,High income,Seychelles,External aid
SYC,2019,Family planning,32227.53216201465,High income,Seychelles,Out-of-pocket & other private *
SLE,2021,Family planning,1846742.8794235128,Low income,Sierra Leone,Domestic government
SLE,2021,Family planning,1935858.2596255287,Low income,Sierra Leone,External aid
SLE,2021,Family planning,4387774.36375857,Low income,Sierra Leone,Out-of-pocket & other private *
ZAF,2019,Family planning,493387804.1280391,Upper middle income,South Africa,Domestic government
ZAF,2019,Family planning,35627839.30463589,Upper middle income,South Africa,Out-of-pocket & other private *
SSD,2019,Family planning,665501.9213547227,Low income,South Sudan,External aid
LKA,2019,Family planning,24622562.141959436,Lower middle income,Sri Lanka,Domestic government
LKA,2019,Family planning,47964.809610170625,Lower middle income,Sri Lanka,External aid
LKA,2019,Family planning,603095.2868738216,Lower middle income,Sri Lanka,Out-of-pocket & other private *
TJK,2019,Family planning,3464023.2023616484,Lower middle income,Tajikistan,Domestic government
TJK,2018,Family planning,621759.5622170318,Lower middle income,Tajikistan,External aid
TJK,2019,Family planning,201730.15509043,Lower middle income,Tajikistan,Out-of-pocket & other private *
TZA,2019,Family planning,46297759.44261389,Lower middle income,Tanzania,Domestic government
TZA,2019,Family planning,13629770.916189125,Lower middle income,Tanzania,External aid
TZA,2019,Family planning,11312813.605734289,Lower middle income,Tanzania,Out-of-pocket & other private *
TGO,2021,Family planning,192157.25936741478,Low income,Togo,Domestic government
TGO,2021,Family planning,1059734.8372610665,Low income,Togo,External aid
TGO,2021,Family planning,261404.66349415528,Low income,Togo,Out-of-pocket & other private *
TUN,2017,Family planning,21930751.595304653,Lower middle income,Tunisia,Domestic government
TUN,2017,Family planning,949789.4302954772,Lower middle income,Tunisia,External aid
TUN,2017,Family planning,4040229.4608946037,Lower middle income,Tunisia,Out-of-pocket & other private *
UGA,2019,Family planning,452820.2627019608,Low income,Uganda,Domestic government
UGA,2019,Family planning,30917247.873926103,Low income,Uganda,External aid
UGA,2019,Family planning,1121527.19036881,Low income,Uganda,Out-of-pocket & other private *
UZB,2019,Family planning,778067.2405844157,Lower middle income,Uzbekistan,Domestic government
UZB,2018,Family planning,0.0,Lower middle income,Uzbekistan,External aid
UZB,2018,Family planning,0.0,Lower middle income,Uzbekistan,Out-of-pocket & other private *
ZMB,2016,Family planning,3481230.588756398,Low income,Zambia,Domestic government
ZMB,2016,Family planning,11959332.192283263,Low income,Zambia,External aid
ZMB,2016,Family planning,9259000.46461826,Low income,Zambia,Out-of-pocket & other private *
AFG,2021,Noncommunicable diseases,3896093.283658798,Low income,Afghanistan,Domestic government
AFG,2021,Noncommunicable diseases,21561586.438913852,Low income,Afghanistan,External aid
AFG,2021,Noncommunicable diseases,429529438.1119857,Low income,Afghanistan,Out-of-pocket & other private *
ARM,2021,Noncommunicable diseases,124992675.51226632,Upper middle income,Armenia,Domestic government
ARM,2021,Noncommunicable diseases,5329657.480465672,Upper middle income,Armenia,External aid
ARM,2021,Noncommunicable diseases,888776460.4072498,Upper middle income,Armenia,Out-of-pocket & other private *
BLR,2020,Noncommunicable diseases,1347390108.8389287,Upper middle income,Belarus,Domestic government
BLR,2020,Noncommunicable diseases,0.0,Upper middle income,Belarus,External aid
BLR,2020,Noncommunicable diseases,124265819.34908529,Upper middle income,Belarus,Out-of-pocket & other private *
BEN,2018,Noncommunicable diseases,15921895.58526613,Lower middle income,Benin,Domestic government
BEN,2018,Noncommunicable diseases,1582856.8827373846,Lower middle income,Benin,External aid
BEN,2018,Noncommunicable diseases,13416809.122491809,Lower middle income,Benin,Out-of-pocket & other private *
BWA,2019,Noncommunicable diseases,249071704.67616642,Upper middle income,Botswana,Domestic government
BWA,2019,Noncommunicable diseases,448963.0894871204,Upper middle income,Botswana,External aid
BWA,2019,Noncommunicable diseases,87455201.24727084,Upper middle income,Botswana,Out-of-pocket & other private *
BFA,2021,Noncommunicable diseases,58217634.15627625,Low income,Burkina Faso,Domestic government
BFA,2021,Noncommunicable diseases,2106771.463567043,Low income,Burkina Faso,External aid
BFA,2021,Noncommunicable diseases,57952331.318573795,Low income,Burkina Faso,Out-of-pocket & other private *
BDI,2020,Noncommunicable diseases,4125299.615076882,Low income,Burundi,Domestic government
BDI,2020,Noncommunicable diseases,2273699.051462394,Low income,Burundi,External aid
BDI,2020,Noncommunicable diseases,4666514.807851778,Low income,Burundi,Out-of-pocket & other private *
CPV,2019,Noncommunicable diseases,14503628.784097848,Lower middle income,Cabo Verde,Domestic government
CPV,2019,Noncommunicable diseases,220238.3032068128,Lower middle income,Cabo Verde,External aid
CPV,2019,Noncommunicable diseases,754313.8405892043,Lower middle income,Cabo Verde,Out-of-pocket & other private *
KHM,2019,Noncommunicable diseases,110698974.68578705,Lower middle income,Cambodia,Domestic government
KHM,2019,Noncommunicable diseases,6156076.9935485665,Lower middle income,Cambodia,External aid
KHM,2019,Noncommunicable diseases,423065465.1744006,Lower middle income,Cambodia,Out-of-pocket & other private *
CMR,2019,Noncommunicable diseases,31999434.579718325,Lower middle income,Cameroon,Domestic government
CMR,2019,Noncommunicable diseases,380450.536669434,Lower middle income,Cameroon,External aid
CMR,2019,Noncommunicable diseases,100242466.2700678,Lower middle income,Cameroon,Out-of-pocket & other private *
CAF,2019,Noncommunicable diseases,3632871.9057379705,Low income,Central African Republic,Domestic government
CAF,2019,Noncommunicable diseases,2456339.645600397,Low income,Central African Republic,External aid
CAF,2019,Noncommunicable diseases,8019170.211980047,Low income,Central African Republic,Out-of-pocket & other private *
TCD,2019,Noncommunicable diseases,6851118.43233372,Low income,Chad,Domestic government
TCD,2019,Noncommunicable diseases,11132824.74921544,Low income,Chad,External aid
TCD,2019,Noncommunicable diseases,31986954.712938588,Low income,Chad,Out-of-pocket & other private *
COM,2019,Noncommunicable diseases,272657.9436116089,Lower middle income,Comoros,Domestic government
COM,2019,Noncommunicable diseases,478256.1826785192,Lower middle income,Comoros,External aid
COM,2019,Noncommunicable diseases,3295171.117306807,Lower middle income,Comoros,Out-of-pocket & other private *
COG,2020,Noncommunicable diseases,12713596.963460658,Lower middle income,Congo Republic,Domestic government
COG,2020,Noncommunicable diseases,815522.7153556892,Lower middle income,Congo Republic,External aid
COG,2020,Noncommunicable diseases,11375416.175292244,Lower middle income,Congo Republic,Out-of-pocket & other private *
CRI,2020,Noncommunicable diseases,1840146556.0760903,Upper middle income,Costa Rica,Domestic government
CRI,2020,Noncommunicable diseases,0.0,Upper middle income,Costa Rica,External aid
CRI,2020,Noncommunicable diseases,603940141.683507,Upper middle income,Costa Rica,Out-of-pocket & other private *
CIV,2020,Noncommunicable diseases,115625205.09124964,Lower middle income,Cote d'Ivoire,Domestic government
CIV,2020,Noncommunicable diseases,1686876.7801945012,Lower middle income,Cote d'Ivoire,External aid
CIV,2020,Noncommunicable diseases,439778950.2220122,Lower middle income,Cote d'Ivoire,Out-of-pocket & other private *
COD,2021,Noncommunicable diseases,53024644.67232476,Low income,DR Congo,Domestic government
COD,2021,Noncommunicable diseases,22918728.55670005,Low income,DR Congo,External aid
COD,2021,Noncommunicable diseases,36409005.13698618,Low income,DR Congo,Out-of-pocket & other private *
DJI,2017,Noncommunicable diseases,6031792.428460813,Lower middle income,Djibouti,Domestic government
DJI,2017,Noncommunicable diseases,1648171.2938760645,Lower middle income,Djibouti,External aid
DJI,2017,Noncommunicable diseases,3532033.7960543637,Lower middle income,Djibouti,Out-of-pocket & other private *
EGY,2020,Noncommunicable diseases,3111244832.807217,Lower middle income,Egypt,Domestic government
EGY,2020,Noncommunicable diseases,93527672.24413548,Lower middle income,Egypt,External aid
EGY,2020,Noncommunicable diseases,6185268949.411628,Lower middle income,Egypt,Out-of-pocket & other private *
SWZ,2019,Noncommunicable diseases,85610576.76373841,Lower middle income,Eswatini,Domestic government
SWZ,2019,Noncommunicable diseases,962504.5342533602,Lower middle income,Eswatini,External aid
SWZ,2019,Noncommunicable diseases,18703280.57655322,Lower middle income,Eswatini,Out-of-pocket & other private *
ETH,2020,Noncommunicable diseases,317724819.3040283,Low income,Ethiopia,Domestic government
ETH,2020,Noncommunicable diseases,21321965.30258787,Low income,Ethiopia,External aid
ETH,2020,Noncommunicable diseases,552530811.800834,Low income,Ethiopia,Out-of-pocket & other private *
GAB,2019,Noncommunicable diseases,91760835.6175962,Upper middle income,Gabon,Domestic government
GAB,2019,Noncommunicable diseases,231703.88296617937,Upper middle income,Gabon,External aid
GAB,2019,Noncommunicable diseases,101376466.59884134,Upper middle income,Gabon,Out-of-pocket & other private *
GMB,2019,Noncommunicable diseases,8403712.851465935,Low income,Gambia,Domestic government
GMB,2019,Noncommunicable diseases,188139.35465949532,Low income,Gambia,External aid
GMB,2019,Noncommunicable diseases,4476653.368585065,Low income,Gambia,Out-of-pocket & other private *
GEO,2019,Noncommunicable diseases,227569070.42357895,Upper middle income,Georgia,Domestic government
GEO,2018,Noncommunicable diseases,0.0,Upper middle income,Georgia,External aid
GEO,2019,Noncommunicable diseases,137478402.8203042,Upper middle income,Georgia,Out-of-pocket & other private *
GHA,2018,Noncommunicable diseases,199154858.513558,Lower middle income,Ghana,Domestic government
GHA,2018,Noncommunicable diseases,216120639.7761588,Lower middle income,Ghana,Out-of-pocket & other private *
GIN,2021,Noncommunicable diseases,12237689.831565026,Low income,Guinea,Domestic government
GIN,2021,Noncommunicable diseases,1838594.2027566393,Low income,Guinea,External aid
GIN,2021,Noncommunicable diseases,53206394.34227177,Low income,Guinea,Out-of-pocket & other private *
GNB,2021,Noncommunicable diseases,975895.5372915594,Low income,Guinea-Bissau,Domestic government
GNB,2021,Noncommunicable diseases,2363.368436931183,Low income,Guinea-Bissau,External aid
GNB,2020,Noncommunicable diseases,10730640.396443732,Low income,Guinea-Bissau,Out-of-pocket & other private *
GUY,2019,Noncommunicable diseases,47354038.4524316,Upper middle income,Guyana,Domestic government
GUY,2019,Noncommunicable diseases,267683.81058352545,Upper middle income,Guyana,External aid
GUY,2019,Noncommunicable diseases,46292473.85528257,Upper middle income,Guyana,Out-of-pocket & other private *
HTI,2016,Noncommunicable diseases,25596481.228889897,Lower middle income,Haiti,Domestic government
HTI,2016,Noncommunicable diseases,30193430.885931652,Lower middle income,Haiti,External aid
HTI,2016,Noncommunicable diseases,81757004.43612419,Lower middle income,Haiti,Out-of-pocket & other private *
KEN,2019,Noncommunicable diseases,317293036.125696,Lower middle income,Kenya,Domestic government
KEN,2019,Noncommunicable diseases,19193701.115167204,Lower middle income,Kenya,External aid
KEN,2019,Noncommunicable diseases,190212760.9644343,Lower middle income,Kenya,Out-of-pocket & other private *
KGZ,2016,Noncommunicable diseases,95629306.28983434,Lower middle income,Kyrgyz Republic,Domestic government
KGZ,2016,Noncommunicable diseases,5583381.699383141,Lower middle income,Kyrgyz Republic,External aid
KGZ,2016,Noncommunicable diseases,10380512.263403242,Lower middle income,Kyrgyz Republic,Out-of-pocket & other private *
LAO,2019,Noncommunicable diseases,39511052.810087845,Lower middle income,Laos,Domestic government
LAO,2019,Noncommunicable diseases,2502930.558128861,Lower middle income,Laos,External aid
LAO,2019,Noncommunicable diseases,91302512.36513004,Lower middle income,Laos,Out-of-pocket & other private *
MDG,2021,Noncommunicable diseases,9145853.423960032,Low income,Madagascar,Domestic government
MDG,2021,Noncommunicable diseases,665948.2728920676,Low income,Madagascar,External aid
MDG,2021,Noncommunicable diseases,25065413.810369495,Low income,Madagascar,Out-of-pocket & other private *
MWI,2019,Noncommunicable diseases,22759913.954699956,Low income,Malawi,Domestic government
MWI,2019,Noncommunicable diseases,16615695.9216226,Low income,Malawi,External aid
MWI,2019,Noncommunicable diseases,16931936.11478657,Low income,Malawi,Out-of-pocket & other private *
MLI,2020,Noncommunicable diseases,153919766.79499707,Low income,Mali,Domestic government
MLI,2020,Noncommunicable diseases,619177.5892510383,Low income,Mali,External aid
MLI,2020,Noncommunicable diseases,61401173.38453803,Low income,Mali,Out-of-pocket & other private *
MRT,2019,Noncommunicable diseases,44713239.528524,Lower middle income,Mauritania,Domestic government
MRT,2019,Noncommunicable diseases,1427922.4756175156,Lower middle income,Mauritania,External aid
MRT,2019,Noncommunicable diseases,60074026.981582105,Lower middle income,Mauritania,Out-of-pocket & other private *
MUS,2019,Noncommunicable diseases,238513655.44308865,Upper middle income,Mauritius,Domestic government
MUS,2019,Noncommunicable diseases,305160.9316275907,Upper middle income,Mauritius,External aid
MUS,2019,Noncommunicable diseases,301154345.6313342,Upper middle income,Mauritius,Out-of-pocket & other private *
MDA,2018,Noncommunicable diseases,370696031.3750349,Upper middle income,Moldova,Domestic government
MDA,2018,Noncommunicable diseases,19320437.38225764,Upper middle income,Moldova,External aid
MDA,2018,Noncommunicable diseases,60124786.926533304,Upper middle income,Moldova,Out-of-pocket & other private *
MOZ,2018,Noncommunicable diseases,3657741.7317856606,Low income,Mozambique,Domestic government
MOZ,2018,Noncommunicable diseases,1143836.6421608222,Low income,Mozambique,External aid
MOZ,2018,Noncommunicable diseases,6696048.299670982,Low income,Mozambique,Out-of-pocket & other private *
MMR,2018,Noncommunicable diseases,144541899.162817,Lower middle income,Myanmar,Domestic government
MMR,2018,Noncommunicable diseases,8698711.327870538,Lower middle income,Myanmar,External aid
MMR,2018,Noncommunicable diseases,669911841.7305936,Lower middle income,Myanmar,Out-of-pocket & other private *
NAM,2019,Noncommunicable diseases,155556029.5812391,Upper middle income,Namibia,Domestic government
NAM,2019,Noncommunicable diseases,40704.75144910525,Upper middle income,Namibia,External aid
NAM,2019,Noncommunicable diseases,146454198.76772538,Upper middle income,Namibia,Out-of-pocket & other private *
NER,2021,Noncommunicable diseases,61200708.17805631,Low income,Niger,Domestic government
NER,2021,Noncommunicable diseases,4149067.7166596255,Low income,Niger,External aid
NER,2021,Noncommunicable diseases,86848898.65028667,Low income,Niger,Out-of-pocket & other private *
NGA,2021,Noncommunicable diseases,435608130.78471327,Lower middle income,Nigeria,Domestic government
NGA,2021,Noncommunicable diseases,316061.71972635883,Lower middle income,Nigeria,External aid
NGA,2021,Noncommunicable diseases,1855762261.6784847,Lower middle income,Nigeria,Out-of-pocket & other private *
MKD,2021,Noncommunicable diseases,316949724.1694635,Upper middle income,North Macedonia,Domestic government
MKD,2020,Noncommunicable diseases,0.0,Upper middle income,North Macedonia,External aid
MKD,2021,Noncommunicable diseases,119243195.65472907,Upper middle income,North Macedonia,Out-of-pocket & other private *
STP,2021,Noncommunicable diseases,5512187.711833573,Lower middle income,Sao Tome and Principe,Domestic government
STP,2021,Noncommunicable diseases,2002091.5292779005,Lower middle income,Sao Tome and Principe,External aid
STP,2021,Noncommunicable diseases,1471570.6514052723,Lower middle income,Sao Tome and Principe,Out-of-pocket & other private *
SEN,2020,Noncommunicable diseases,146300309.09250888,Lower middle income,Senegal,Domestic government
SEN,2020,Noncommunicable diseases,170525.72902881438,Lower middle income,Senegal,External aid
SEN,2020,Noncommunicable diseases,318409370.231963,Lower middle income,Senegal,Out-of-pocket & other private *
SYC,2019,Noncommunicable diseases,24978749.913221493,High income,Seychelles,Domestic government
SYC,2018,Noncommunicable diseases,33412.49074818228,High income,Seychelles,External aid
SYC,2019,Noncommunicable diseases,7419159.610083424,High income,Seychelles,Out-of-pocket & other private *
SLE,2021,Noncommunicable diseases,16012347.203916397,Low income,Sierra Leone,Domestic government
SLE,2021,Noncommunicable diseases,5416769.517072493,Low income,Sierra Leone,External aid
SLE,2021,Noncommunicable diseases,41068277.45116109,Low income,Sierra Leone,Out-of-pocket & other private *
ZAF,2019,Noncommunicable diseases,8739030523.969608,Upper middle income,South Africa,Domestic government
ZAF,2019,Noncommunicable diseases,9976332607.690123,Upper middle income,South Africa,Out-of-pocket & other private *
SSD,2019,Noncommunicable diseases,60805.62199636679,Low income,South Sudan,Domestic government
SSD,2019,Noncommunicable diseases,9153061.902518917,Low income,South Sudan,External aid
SSD,2019,Noncommunicable diseases,3880238.005341134,Low income,South Sudan,Out-of-pocket & other private *
